timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673457357614,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-93,text,false,,1122,0,43,43,http:/,0,0,0
1673457345418,12197,HTTP Request,200,OK,new_users 1-95,text,true,,64499,122,43,43,https://www.banglapuzzle.com/,7896,0,2119
1673457357617,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-95,text,false,,1122,0,42,42,http:/,0,0,0
1673457344043,13709,HTTP Request,200,OK,new_users 1-27,text,true,,64499,122,41,41,https://www.banglapuzzle.com/,7421,0,727
1673457357753,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-27,text,false,,1122,0,41,41,http:/,0,0,0
1673457344803,13141,HTTP Request,200,OK,new_users 1-64,text,true,,64499,122,40,40,https://www.banglapuzzle.com/,7411,0,684
1673457357944,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-64,text,false,,1122,0,40,40,http:/,0,0,0
1673457345228,12783,HTTP Request,200,OK,new_users 1-85,text,true,,64499,122,39,39,https://www.banglapuzzle.com/,8418,0,6049
1673457358011,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-85,text,false,,1122,0,39,39,http:/,0,0,0
1673457345080,13060,HTTP Request,200,OK,new_users 1-77,text,true,,64499,122,38,38,https://www.banglapuzzle.com/,3782,0,1849
1673457358141,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-77,text,false,,1122,0,38,38,http:/,0,0,0
1673457344335,13805,HTTP Request,200,OK,new_users 1-39,text,true,,64499,122,38,38,https://www.banglapuzzle.com/,4309,0,549
1673457358146,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-39,text,false,,1122,0,37,37,http:/,0,0,0
1673457344946,13653,HTTP Request,200,OK,new_users 1-70,text,true,,64499,122,36,36,https://www.banglapuzzle.com/,7414,0,1106
1673457358602,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-70,text,false,,1122,0,36,36,http:/,0,0,0
1673457344231,14484,HTTP Request,200,OK,new_users 1-35,text,true,,64499,122,35,35,https://www.banglapuzzle.com/,4604,0,525
1673457358717,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-35,text,false,,1122,0,35,35,http:/,0,0,0
1673457345519,13454,HTTP Request,200,OK,new_users 1-100,text,true,,64499,122,34,34,https://www.banglapuzzle.com/,7437,0,2813
1673457358973,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-100,text,false,,1122,0,34,34,http:/,0,0,0
1673457344020,14980,HTTP Request,200,OK,new_users 1-26,text,true,,64499,122,33,33,https://www.banglapuzzle.com/,3899,0,712
1673457359001,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-26,text,false,,1122,0,33,33,http:/,0,0,0
1673457345027,14139,HTTP Request,200,OK,new_users 1-75,text,true,,64499,122,32,32,https://www.banglapuzzle.com/,7000,0,1023
1673457344970,14197,HTTP Request,200,OK,new_users 1-72,text,true,,64499,122,32,32,https://www.banglapuzzle.com/,3887,0,1077
1673457359167,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-75,text,false,,1122,0,32,32,http:/,0,0,0
1673457359167,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-72,text,false,,1122,0,32,32,http:/,0,0,0
1673457344909,14724,HTTP Request,200,OK,new_users 1-69,text,true,,64499,122,30,30,https://www.banglapuzzle.com/,12808,0,1108
1673457359634,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-69,text,false,,1122,0,30,30,http:/,0,0,0
1673457343923,16172,HTTP Request,200,OK,new_users 1-21,text,true,,64499,122,29,29,https://www.banglapuzzle.com/,8721,0,1009
1673457360097,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-21,text,false,,1122,0,29,29,http:/,0,0,0
1673457343844,16297,HTTP Request,200,OK,new_users 1-17,text,true,,64499,122,28,28,https://www.banglapuzzle.com/,7139,0,907
1673457360142,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-17,text,false,,1122,0,28,28,http:/,0,0,0
1673457344428,15847,HTTP Request,200,OK,new_users 1-45,text,true,,64499,122,27,27,https://www.banglapuzzle.com/,4216,0,536
1673457360275,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-45,text,false,,1122,0,27,27,http:/,0,0,0
1673457345270,15226,HTTP Request,200,OK,new_users 1-87,text,true,,64499,122,26,26,https://www.banglapuzzle.com/,13376,0,2220
